"2244","123113","153","2017-08-28","14:58:00"
"2245","123113","158","2017-08-28","14:58:00"
"2246","123113","157","2017-08-28","14:58:00"
"2247","123113","157","2017-08-28","14:58:00"
"2248","123113","157","2017-08-28","14:59:00"
"2249","123113","157","2017-08-28","14:59:00"
"2250","123113","157","2017-08-28","15:00:00"
"2251","123113","157","2017-08-28","15:00:00"
"2252","123113","157","2017-08-28","15:00:00"
"2253","123113","157","2017-08-28","15:00:00"
"2254","123113","157","2017-08-28","15:00:00"
"2255","123113","157","2017-08-28","15:01:00"
"2256","123113","159","2017-08-28","15:01:00"
"2257","123113","157","2017-08-28","15:02:00"
"2258","123113","157","2017-08-28","15:02:00"
"2259","123113","157","2017-08-28","15:02:00"
"2260","123113","157","2017-08-28","15:02:00"
"2261","123113","157","2017-08-28","15:03:00"
"2262","123113","157","2017-08-28","15:03:00"
"2263","123113","157","2017-08-28","15:03:00"
"2264","123113","157","2017-08-28","15:03:00"
"2265","123113","157","2017-08-28","15:03:00"
"2266","123113","157","2017-08-28","15:03:00"
"2267","123113","157","2017-08-28","15:04:00"
"2268","123113","157","2017-08-28","15:04:00"
"2269","123113","157","2017-08-28","15:04:00"
"2270","123113","157","2017-08-28","15:04:00"
"2271","123113","157","2017-08-28","15:04:00"
"2272","123113","157","2017-08-28","15:05:00"
"2273","123113","157","2017-08-28","15:05:00"
"2274","123113","157","2017-08-28","15:05:00"
"2275","123113","157","2017-08-28","15:05:00"
"2276","123113","157","2017-08-28","15:05:00"
"2277","123113","157","2017-08-28","15:06:00"
"2278","123113","157","2017-08-28","15:06:00"
"2279","123113","157","2017-08-28","15:06:00"
"2280","123113","157","2017-08-28","15:06:00"
"2281","123113","159","2017-08-28","15:06:00"
"2282","123113","157","2017-08-28","15:07:00"
"2283","123113","157","2017-08-28","15:07:00"
"2284","123113","157","2017-08-28","15:07:00"
"2285","123113","156","2017-08-28","15:08:00"
"2286","123113","157","2017-08-28","15:08:00"
"2287","123113","157","2017-08-28","15:08:00"
"2288","123113","157","2017-08-28","15:09:00"
"2289","123113","156","2017-08-28","15:09:00"
"2290","123113","157","2017-08-28","15:09:00"
"2291","123113","161","2017-08-28","15:10:00"
"2292","123113","161","2017-08-28","15:10:00"
"2293","123113","161","2017-08-28","15:11:00"
"2294","123113","161","2017-08-28","15:11:00"
"2295","123113","161","2017-08-28","15:11:00"
"2296","123113","161","2017-08-28","15:12:00"
"2297","123113","161","2017-08-28","15:12:00"
